,uuid,created_at,updated_at,challengeable_type,subject_key,subject_type,subject_owner,subject_source,subject_source_date,comment,Entity.LegalName,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.LegalJurisdiction,Entity.EntityStatus,Registration.RegistrationStatus,Registration.ValidationSources
1197,44461d60-4a00-46c4-a059-a64fd6df56bf,7/4/2020 14:01,15-04-2020 12:00,App\ChallengeDetail,529900FDEQ8YLVD3QC66,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,7/4/2020 12:01,Cobema has been merged into SAGIP (https://www.companyweb.be/company/403221575/free-pub/15656997),Bx Third Avenue Associates LLC,US-NY,US,10538,US-NY,US,10538,US-NY,ACTIVE,ISSUED,FULLY_CORROBORATED
1198,46214470-2fe5-404b-9664-253c7e4f369a,7/4/2020 14:04,9/4/2020 14:00,App\ChallengeDetail,529900496YRYCYZSCN82,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,7/4/2020 12:04,Two successful Raiffeisen banks have merged: the Raiffeisenkasse Kuchl and the Raiffeisenbank Sankt Koloman. The merger of the Raiffeisenkasse Kuchl reg.Gen.mbH with the Raiffeisenbank Sankt Koloman reg. Gen.mbH was decided at the general meetings. The entry in the commercial register will be made in mid-October - from this point on our new name also applies:  Raiffeisenbank Kuchl-St. Koloman eGen. (https://www.raiffeisen.at/sbg/kuchl/de/meine-bank/raiffeisen-bankengruppe/fusion.html),PJP van Schaik Beheer B.V.,,NL,5018DC,,NL,5018DC,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
1199,0b738ffd-3c30-44cf-a9db-af527ad3f8ed,7/4/2020 14:05,22-04-2020 14:00,App\ChallengeDetail,549300Q0QU26D7ZQ8N78,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,7/4/2020 12:05,The Central Bank of Kenya and the National Treasury have granted approval for the merger of NIC Group PLC (NIC) and Commercial Bank of Africa Limited (CBA). The newly merged group will be called NCBA Group PLC and the Kenya operating bank will be known as NCBA Bank Kenya PLC.  The amalgamation shall take effect on Monday,Jouri Gourtovoi Holding B.V.,,NL,6971MR,,NL,6971MR,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
1200,6ae2944d-2097-43a1-84b0-4b9a61abb0e1,7/4/2020 14:06,15-04-2020 20:00,App\ChallengeDetail,549300P03OQJV3CBSU55,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,7/4/2020 12:06,April 2016: Amundi Japan Ltd was merged with Amundi Japan Securities Co.,Armin Hungbaur,DE-BW,DE,71560,DE-BW,DE,71560,DE,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
1201,1827ac70-4b37-49ce-bd3e-48ad328af15f,7/4/2020 14:07,13-04-2020 14:00,App\ChallengeDetail,5493003POOCIGHLTVU45,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,7/4/2020 12:07,The Central Bank of Kenya and the National Treasury have granted approval for the merger of NIC Group PLC (NIC) and Commercial Bank of Africa Limited (CBA). The newly merged group will be called NCBA Group PLC and the Kenya operating bank will be known as NCBA Bank Kenya PLC.  The amalgamation shall take effect on Monday,BRICO Beta GmbH & Co. KG,,DE,10707,,DE,10707,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1202,dd9f3762-e5ee-4f66-bc73-35c97031346e,7/4/2020 15:21,22-04-2020 14:00,App\ChallengeDetail,254900GTXCGXS1QGD097,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,7/4/2020 13:21,Duplicate of 213800CS47EILQRSLY35,Niagara Falls Campground LLC,US-NY,US,14072,US-NY,US,14072,US-NY,ACTIVE,ISSUED,FULLY_CORROBORATED
1203,d43e46f3-8ebf-4b62-bf4c-b2a7ae5fe384,7/4/2020 15:24,22-04-2020 14:00,App\ChallengeDetail,254900227VXTPKFL8V17,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,7/4/2020 13:24,Duplicate of 213800JMRPC2ZTDA5988,BrÃ¸nderslev Lystfiskeriforening,,DK,9760,,DK,9760,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
1204,f7484afa-a2fb-417d-8704-29b8ccb5a61e,7/4/2020 17:00,13-04-2020 13:00,App\ChallengeDetail,5493007VQSYS3Z75JH92,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,7/4/2020 15:00,549300CE8ENR22EIKL49 seem to be the duplicate based on same name ,Repairamino UG (haftungsbeschrÃ¤nkt),,DE,10715,,DE,10715,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1205,c0d93fe8-76af-49e0-9f90-ef20681a76cb,8/4/2020 9:45,14-04-2020 15:00,App\ChallengeDetail,VVT2B79I2Z4U3R6BY589,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,8/4/2020 7:45,Good Morning,CJIT MANAGEMENT ApS,,DK,2800,,DK,2800,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
1206,103c6598-c86a-46c3-b367-7fff9d79bb2d,8/4/2020 10:12,13-04-2020 20:00,App\ChallengeDetail,549300CVCQ4NNRJPLC76,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,8/4/2020 8:12,https://cofs.lara.state.mi.us/CorpWeb/CorpSearch/CorpSummary.aspx?ID=801771867&SEARCH_TYPE=3&CanReturn=True,Ekonomikonsult Christer Eidemar AB,,SE,702 30,,SE,702 30,SE,ACTIVE,ISSUED,FULLY_CORROBORATED
1207,,,,,,,,,,,,,,,,,,,,,
1208,48e1a07b-af77-4014-a643-d05436c79905,8/4/2020 11:13,8/4/2020 17:00,App\ChallengeDetail,213800KK1F4HFJA5Q612,Level1,213800WAVVOPS85N2205,LEI_SEARCH,8/4/2020 9:13,The trade registry number of HSBC Bank A.Ş. is 268376. Please kindly check from company official webiste (https://www.hsbc.com.tr/hsbc-hakkinda/hsbc-turkiye/iletisim-bilgileri) and trade registry or MERSIS. I provide MERSIS extract as attachement.,VERTEMATI MARCO,IT-MB,IT,20851,IT-MB,IT,20851,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
1209,5a6dc2a0-449f-4c4d-ab7e-d82980f25b9f,8/4/2020 11:33,8/4/2020 17:00,App\ChallengeDetail,549300VVKXUYT2SR4I55,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,8/4/2020 9:33,549300JKG0IXV02KOU68 seem to be the duplicate based on same name and address on the GLEIF portal.Kindly review.,TVP - The Value Partners Fund Limited,,VG,VG1110,,VG,VG1110,VG,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1210,,,,,,,,,,,,,,,,,,,,,
1211,41ae8945-6b8d-48f4-836f-d45f4a8b80ed,8/4/2020 12:21,13-04-2020 20:00,App\ChallengeDetail,549300QJ5G5JSGMDO923,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,8/4/2020 10:21,549300I4TV43L30MEA91 seem to be the duplicate based on same name,Nuveen/SEI Trust Company Investment Trust - Nuveen TIAA Lifecycle Blend 2065,US-PA,US,19456,US-PA,US,19456,US-PA,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
1212,17d57ad1-f607-4e92-b609-48cd8c579f23,8/4/2020 12:39,13-04-2020 14:00,App\ChallengeDetail,549300ICK1MTBZKK2G65,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,8/4/2020 10:39,https://www.teletrader.com/generali-komfort-dynamik-global/funds/GetPdf.aspx?id=RSEN20181231-0001012034.pdf,TAKE-TWO INTERACTIVE SOFTWARE EUROPE LIMITED,,GB,WC2R 0EX,,GB,SL4 1EN,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
1213,,,,,,,,,,,,,,,,,,,,,
1214,a58b5c9a-9079-48b5-92b1-a98ee8d19459,8/4/2020 13:28,9/4/2020 11:00,App\ChallengeDetail,300300JVKW56SSAEQZ33,Level1,300300KDIZ11PV2GH547,LEI_SEARCH,8/4/2020 11:28,These are duplicates of one another. Please address.,EUROPA FUND IV (NO. 2) L.P.,GB-LND,GB,SW1W 8ER,GB-LND,GB,SW1W 8ER,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
1215,f0cfd62a-af50-4fc9-9aeb-11badfad368c,8/4/2020 14:03,8/4/2020 16:00,App\ChallengeDetail,5493005AHZ0JW0VI8V89,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,8/4/2020 12:03,GMEI Utility confirmed that the renewal/registration for the entity “JPMorgan Multi Income Fund & LEI” has successfully passed through our Validation platform.,MS Alpha Fund Ltd.,,VG,VG1110,,VG,VG1110,VG,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1216,,,,,,,,,,,,,,,,,,,,,
1217,5369f3cc-b45b-4a74-84b1-b1444d83d12c,8/4/2020 16:12,21-04-2020 16:00,App\ChallengeDetail,875500NDSAWT6JYFHF53,Level1,52990034RLKT0WSOAM90,LEI_SEARCH,8/4/2020 14:12,duplicate LEI 529900UVT35D3Q7YQY41,"West Street Strategic Solutions Employee Offshore Fund I, L.P.",,KY,KY1-1104,US-NY,US,10282,KY,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1218,d8e4fe10-acbd-4d9f-85dd-724300d4c79d,8/4/2020 16:13,29-04-2020 12:00,App\ChallengeDetail,894500SOUFUQC8F43Y89,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,8/4/2020 14:13,Hi,Ytrade Group AB,SE-AB,SE,114 59,SE-AB,SE,114 59,SE,ACTIVE,ISSUED,FULLY_CORROBORATED
1219,f9a21403-cb6e-48ca-ae38-5ff51e487c2b,8/4/2020 17:52,8/4/2020 19:00,App\ChallengeDetail,254900FNG6DEYB77S035,Level2,5493001KJTIIGC8Y1R12,LEI_SEARCH,8/4/2020 15:52,We have a data quality issue with LEI 549300VJHG3KH0NB6O57,PIMCO Corporate Opportunities Fund III Offshore Feeder Fund Ltd.,,KY,KY1-9008,US-CA,US,92660,KY,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1220,28a3c1b8-06c2-4446-a913-d8ad7ed040b3,8/4/2020 18:43,15-04-2020 14:00,App\ChallengeDetail,549300SM5E7UPF1VHW76,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,8/4/2020 16:43,http://www.guernseyregistry.com/article/174946/November-2019,ANTARES DE BOURBON,FR-92,FR,92120,FR-92,FR,92120,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1221,57f41038-25c1-4b9f-a80d-52cea0e3ef43,8/4/2020 18:47,24-04-2020 10:00,App\ChallengeDetail,549300ZMFE9MEBJPTH57,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,8/4/2020 16:47,The name of this entity is Banco Nacional de Mexico S.A. FID 111076-2 as per client confirmation.,KFR ApS,,DK,2840,,DK,2840,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
1222,9cf41c5d-4a13-4cbd-92a6-eadcdceeee95,8/4/2020 18:48,23-04-2020 18:00,App\ChallengeDetail,5493009OJYR09FG5MX78,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,8/4/2020 16:48,The name of this entity is Banco Nacional de Mexico S.A. FID 111014-2 as per client confirmation.,RP Verwaltungsgesellschaft mbH,DE-HE,DE,60322,DE-HE,DE,60322,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1223,e938c562-0634-40c0-8dac-a7ee7f921f50,9/4/2020 5:05,14-04-2020 17:00,App\ChallengeDetail,549300HGQEILU72BYY08,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/4/2020 3:05,Renewal has been arranged and payment was settled on 6 Apr 2020 with GMEI Utility. Payment order: OR-326458460997431377,PLANTA SOLAR OPDE 10 S.L.,,ES,31510,,ES,28016,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
1224,28ae805f-aeea-4a12-915b-958f6148752a,9/4/2020 7:56,24-04-2020 18:00,App\ChallengeDetail,549300QQ27KBW8ZETH53,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/4/2020 5:56,Sumitomo SHI FW Energia Oy is reporting parents for itself. Direct parent is Sumitomo SHI FW Energie B.V. and Ultimate parent Exception Reason CONSENT_NOT_OBTAINED. Please review your information. Please see attached excerpt from Sumitomo SHI FW Energia Oy's annual report 2018.,PLANTA SOLAR OPDE 33 S.L.,,ES,31510,,ES,28016,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
1225,dfb92467-1c7b-4352-8a9f-4d28ecac82b8,9/4/2020 9:08,9/4/2020 15:00,App\ChallengeDetail,969500UP2VTRNVO5FQ48,Level2,969500Q2MA9VBQ8BG884,LEI_SEARCH,9/4/2020 7:08,Hello Team,ZS FRANCE,,FR,92200,,FR,92200,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1226,eac2c19d-0d5c-4f4c-b89e-0bcc04b57c0b,9/4/2020 11:02,15-04-2020 15:00,App\ChallengeDetail,549300HF8ADKWQSGGQ17,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/4/2020 9:02,549300JYN7KFLXAK0E11 seem to be the duplicate based on same name and address.kindly review. https://www.concord-sots.ct.gov/CONCORD/online?sn=PublicInquiry&eid=9740,AGROSSEM S.R.L.,RO-TR,RO,140111,RO-TR,RO,140111,RO,ACTIVE,ISSUED,FULLY_CORROBORATED
1227,7ba8313b-4c48-4f77-bc07-e5c827db689f,9/4/2020 11:03,9/4/2020 19:00,App\ChallengeDetail,549300HF8ADKWQSGGQ17,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/4/2020 9:03,549300WC3DES9GQWL743 seem to be the duplicate based on same name ,"AMFS Real Estate, LLC",US-DE,US,19801,US-MN,US,55429,US-DE,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1228,a629c4ef-f4f2-4f24-a4b1-72c431f4bd9b,9/4/2020 12:30,9/4/2020 18:00,App\ChallengeDetail,529900HS6X8TTV0FHV63,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,9/4/2020 10:30,These LEIs are duplicates of one another.,The Avatar Trust,,CY,3101,,CY,3101,CY,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
1229,29a79403-38f6-4092-b8d8-03f711f177d8,9/4/2020 17:36,20-04-2020 12:00,App\ChallengeDetail,5493008F87X217K19R47,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/4/2020 15:36,We have a data quality issue with LEI 5493003STKEZ2S0RNU91,Barrow Assets Foundation,PA-8,PA,816,PA-8,PA,816,PA,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1230,0f145cff-6973-45b1-a606-0a3dbfaa1aff,9/4/2020 18:12,14-04-2020 16:00,App\ChallengeDetail,549300QY8KN1O6RPFJ13,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,9/4/2020 16:12,As we could see LEIs - 529900UG3DGE202N5D44 & 549300QY8KN1O6RPFJ13 are same entities Hence,LORENTZEN HOLDING AS,,NO,860,,NO,860,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
1231,4a9f104b-3f0b-40e0-bfb7-b0a03345212d,9/4/2020 18:26,16-04-2020 14:00,App\ChallengeDetail,875500MI41S1M51JBM11,Level1,52990034RLKT0WSOAM90,LEI_SEARCH,9/4/2020 16:26,549300WUPQE2L0N0VS83 seem to be the duplicate based on same name,SEYFER ASESORIA SL,,ES,12004,,ES,12001,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
1232,9865fd73-05a4-4fe6-a5e8-675bd4fce47e,10/4/2020 10:29,20-04-2020 12:00,App\ChallengeDetail,25490054Y12G05575539,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,10/4/2020 8:29,549300SPVPR8KVLXFZ45 seem to be the duplicate based on same name ,Ehrensberger Gasteinbruch GmbH,AT-5,AT,5500,AT-5,AT,5500,AT,ACTIVE,ISSUED,FULLY_CORROBORATED
1233,bccdc26f-0981-4431-a0e9-d31016749686,10/4/2020 12:07,10/4/2020 16:00,App\ChallengeDetail,9845008FF8859CFFBC27,Level1,529900T8BM49AURSDO55,LEI_SEARCH,10/4/2020 10:07,https://www.northdata.de/Caro+Daur+GmbH,NW Met LP,US-DE,US,19808,US-CO,US,80202,US-DE,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1234,aaf62478-b407-4a44-9470-7ed974b47642,10/4/2020 14:20,17-04-2020 14:00,App\ChallengeDetail,029200385F9R0X5J8A26,Level1,029200067A7K6CH0H586,LEI_SEARCH,10/4/2020 12:20,Duplicate of LEI 254900GIRS0WUNS8DQ30,COLLODELLO RUGGERO S.R.L.,IT-TV,IT,31025,IT-TV,IT,31025,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
1235,7307e1ae-cc2b-423d-8a06-0c27d13448a0,10/4/2020 17:36,13-04-2020 09:00,App\ChallengeDetail,335800SY4B1DAH7YKK95,Level1,335800FVH4MOKZS9VH40,LEI_SEARCH,10/4/2020 15:36,335800VIZX8B3BRKZY16 seem to be the duplicate based on same name and address.kindly review.,IL GABBIANO S.R.L.,IT-CZ,IT,88040,IT-CZ,IT,88040,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
1236,a9d8bc98-0994-40a1-85ea-cdba0e731ace,12/4/2020 9:05,15-04-2020 17:00,App\ChallengeDetail,65T5VRP62VXG39YFML83,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,12/4/2020 7:05,Dear team,SERVET GAYRÄ°MENKUL YATIRIM ORTAKLIÄI A.Å.,,TR,34236,,TR,34236,TR,ACTIVE,ISSUED,FULLY_CORROBORATED
1237,3bffead0-5899-436b-be32-6c10bb291f69,13-04-2020 14:32,21-04-2020 10:00,App\ChallengeDetail,213800OKOJZD9ZGOCL81,Level1,213800WAVVOPS85N2205,LEI_SEARCH,13-04-2020 12:32,DUplicate of LEI 213800L21D595BYPFI20,HSB Ventures GmbH,DE-NI,DE,26831,DE-NI,DE,26831,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1238,c3697ba0-8992-4106-ada8-cb29d868d1d1,13-04-2020 14:42,16-04-2020 14:00,App\ChallengeDetail,5493006RBISN4MSY2662,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,13-04-2020 12:42,Duplicate of LEI 5493007HDQQURMLESA24,SANTRAGACHI CO OPERATIVE BANK LTD,IN-WB,IN,711104,IN-WB,IN,711104,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
1239,ce73c1fd-ded1-41fb-80d7-db420413a131,13-04-2020 16:59,14-04-2020 10:00,App\ChallengeDetail,969500A8VKWCBTWE9S35,Level1,969500Q2MA9VBQ8BG884,LEI_SEARCH,13-04-2020 14:59,Duplicate of LEI code 969500MLHE20J3ENSK36,DOMGAR PATRIMONIAL S.L. (SOCIEDAD UNIPERSONAL),,ES,8918,,ES,8918,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
1240,a3e77062-944e-482f-8bff-34ce44ceeb9c,13-04-2020 17:04,14-04-2020 11:00,App\ChallengeDetail,9695001NTT0YUOGDNC82,Level1,969500Q2MA9VBQ8BG884,LEI_SEARCH,13-04-2020 15:04,Duplicate of LEI code 96950093NU96X1HBE729,ELEVEN SERVIS S.L.,,ES,8021,,ES,8021,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
1241,a4bb5035-f0f0-42fe-ba45-71600df211bb,13-04-2020 17:10,14-04-2020 11:01,App\ChallengeDetail,969500XPK9AZMGGOJO53,Level1,969500Q2MA9VBQ8BG884,LEI_SEARCH,13-04-2020 15:10,Duplicate of LEI code 969500U7IW47UOYZSU71,"INVERSIONES UNCLE JOE ESPAÃA, S.L.",,ES,28009,,ES,28003,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
1242,f5f784f9-376b-4a50-9f8f-825ddeec489c,13-04-2020 18:15,15-04-2020 12:00,App\ChallengeDetail,335800S97EUL93D26X41,Level1,335800FVH4MOKZS9VH40,LEI_SEARCH,13-04-2020 16:15,There is a name change on this LEI ,Liwathon Limited,,GB,SW1Y 6BN,,GB,SW1Y 6BN,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
1243,49ca4781-8268-4945-b2d8-c1160ad9172d,14-04-2020 08:14,15-04-2020 16:00,App\ChallengeDetail,5493007NOCVCAIJNI157,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 06:14,Payment has been received already,GRU SERVICE SRL,IT-TV,IT,31100,IT-TV,IT,31100,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
1244,e6b082ad-485a-4bb0-ab69-b61eb3231c7b,14-04-2020 08:37,22-04-2020 18:00,App\ChallengeDetail,549300OVB1C0MLRD2776,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 06:37,549300OVB1C0MLRD2776	Incubata ApS,THE BHAVASARA KSHATRIYA CO-OPERATIVE BANK LIMITED,IN-KA,IN,560053,IN-KA,IN,560053,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
1245,01e73955-3cea-4529-ac1a-840b499f17a0,14-04-2020 10:05,23-04-2020 18:00,App\ChallengeDetail,549300ECRYS18PXXVE11,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 08:05,Hello,ITALGRAFICA SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,IT-CT,IT,95025,IT-CT,IT,95025,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
1246,0c09a59a-2e61-4ba0-ad57-c6b27b8c9c1f,14-04-2020 10:35,15-04-2020 16:00,App\ChallengeDetail,549300OY1IT4IB353V97,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 08:35,Order Confirmation,SPACENET ENTERPRISES INDIA LIMITED,IN-TG,IN,500016,IN-TG,IN,500016,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
1247,,,,,,,,,,,,,,,,,,,,,
1248,459a109e-6944-4d6a-98c7-07617950e4c2,14-04-2020 10:43,14-04-2020 12:00,App\ChallengeDetail,984500OBCA9CEDDG0471,Level1,529900T8BM49AURSDO55,LEI_SEARCH,14-04-2020 08:43,Country should be Austria,Hotel GroÃfeld GmbH & Co. KG,DE-NI,DE,48455,DE-NI,DE,48455,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1249,7cb019b5-9d3d-490f-b1ae-c9b54bb3cf5f,14-04-2020 10:50,14-04-2020 12:00,App\ChallengeDetail,254900TEPV9DK0BIIQ71,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,14-04-2020 08:50,Only omitted the invalid character. Double checked the remaining id was OK at https://www.uid.admin.ch/,PGO-HS16 S.Ã  r.l.,LU-LU,LU,1313,LU-LU,LU,1313,LU,ACTIVE,ISSUED,FULLY_CORROBORATED
1250,00e7e19e-e015-4076-8c7d-77212fd6a807,14-04-2020 10:55,14-04-2020 14:00,App\ChallengeDetail,391200N31VI8CIMA2F52,Level1,39120001KULK7200U106,LEI_SEARCH,14-04-2020 08:55,Only omitted the invalid character. Double checked the remaining id was OK at https://www.uid.admin.ch/,PIEZAS Y RODAJES S.A.,,ES,44300,,ES,44300,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
1251,4f732d1d-ee4c-4f18-9a99-15fdcedb9b7f,14-04-2020 11:12,14-04-2020 13:00,App\ChallengeDetail,529900GK3NBWXKAS2E59,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,14-04-2020 09:12,Checked the id though the company is in active in the register,Lough Rovers GAA Club,,IE,,,IE,,IE,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
1252,b11f4d2a-cd44-4669-986c-fb57588b45bf,14-04-2020 11:15,14-04-2020 13:00,App\ChallengeDetail,529900YJ92GP80EW3F49,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,14-04-2020 09:15,Remove invalid character,BiK Anlagentechnik Gesellschaft fÃ¼r Technologie und Marketing mbH,DE-RP,DE,56182,DE-RP,DE,56182,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1253,2593793e-ca8c-406b-8f93-e15657790baf,14-04-2020 11:20,15-04-2020 19:00,App\ChallengeDetail,549300CSVEOC8IXRX662,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 09:20,Change needed to Registered As to match Data Validated As,VALTESSE COSTRUZIONI S.R.L.,IT-BG,IT,24020,IT-BG,IT,24020,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
1254,bc1a3cbf-87eb-481e-8765-a48b71c59a67,14-04-2020 12:10,22-04-2020 20:00,App\ChallengeDetail,549300L1GH1JNQ6X5W26,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 10:10,In our DQ-Report there is a failure LEI in Check C000243 which is caused apparently by you.,Utiply Family Office GmbH,AT-9,AT,1010,AT-9,AT,1010,AT,ACTIVE,ISSUED,FULLY_CORROBORATED
1255,c2aa6e04-b306-442d-b5c4-adc3c0e511cb,14-04-2020 12:14,22-04-2020 20:00,App\ChallengeDetail,549300EZ6BQUGW11Y754,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 10:14,Dear LEI Team,NJORD PROSJEKT 52 AS,,NO,250,,NO,250,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
1256,55e1bb62-94be-4313-beb3-d9b7c9b82fa1,14-04-2020 15:56,15-04-2020 21:00,App\ChallengeDetail,549300ZPILQ61KQVI864,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 13:56,Delaware Investments Emerging Markets Fund was acquired by MACQUARIE EMERGING MARKETS FUND https://www.delawarefunds.com/-/media/pdf/site-specific/ucits/shareholder-notifications/EGM_notices_german.ashx?la=en&hash=8C0679BB9B290A09E674DF620BEF10F5337C2BA5,PACON S.R.L.,IT-FI,IT,50129,IT-FI,IT,50129,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
1257,ce7d50a2-2e88-4086-a5e0-6d7df025e01f,14-04-2020 16:19,17-04-2020 16:00,App\ChallengeDetail,5493004K7FCT7JMGXP25,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 14:19,The entity is incorporated in United Kingdom as per companies House (Registry),FIKKAN INVEST AS,,NO,7900,,NO,7900,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
1258,d013ee2e-5b35-4ff1-8c1f-f0a2e6421295,14-04-2020 16:23,17-04-2020 16:00,App\ChallengeDetail,549300V3LHZSDQNYZU62,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 14:23,The entity is incorporated in United Kingdom as per companies House (Registry),CARPINTERIA Y COCINAS BIGASTRO S.L.,,ES,3380,,ES,3380,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
1259,fae273df-87aa-4d08-89d8-b2399d69285a,14-04-2020 16:26,14-04-2020 20:00,App\ChallengeDetail,GHWONX83GNDLWPBRQQ83,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 14:26,https://www.sos.state.co.us/biz/BusinessEntityDetail.do?quitButtonDestination=BusinessEntityResults&nameTyp=ENT&masterFileId=20151513021&entityId2=20151513021&fileId=20151513021&srchTyp=ENTITY,GÃSEN HOLDING ApS,,DK,2665,,DK,2665,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
1260,,,,,,,,,,,,,,,,,,,,,
1261,88f19957-f651-4285-9bab-b0ae2580ffe1,14-04-2020 16:28,17-04-2020 16:00,App\ChallengeDetail,5493008GMPPB1FOR6496,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,14-04-2020 14:28,The entity is incorporated in United Kingdom as per companies House (Registry),NJORD PROSJEKT 51 AS,,NO,250,,NO,250,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
