id,LEI,Entity.LegalName,Entity.LegalName.xmllang,Entity.OtherEntityNames.OtherEntityName.1,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.RegistrationAuthority.RegistrationAuthorityID,Entity.RegistrationAuthority.OtherRegistrationAuthorityID,Entity.RegistrationAuthority.RegistrationAuthorityEntityID,Entity.LegalJurisdiction,Entity.EntityStatus,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ValidationSources,Registration.ValidationAuthority.ValidationAuthorityID,Registration.ValidationAuthority.ValidationAuthorityEntityID
581,300300W93ET5MO6PS195,威海柳元电子有限公司,zh,"WEIHAI LIUYUAN ELECTRONICS CO.,LTD.",CN-SD,CN,264416,CN-SD,CN,264416,RA000092,,9137100077633426XB,CN,ACTIVE,ISSUED,2021-10-09T07:22:13+00:00,FULLY_CORROBORATED,RA000092,9137100077633426XB
582,300300D31TW5CQT2W710,烟台市东上电子有限公司,zh,"YANTAI DONSA ELECTRONIC CO.,LTD",CN-SD,CN,264006,CN-SD,CN,264006,RA000092,,91370600679228211U,CN,ACTIVE,ISSUED,2021-10-09T07:21:16+00:00,FULLY_CORROBORATED,RA000092,91370600679228211U
583,300300JIJ2M561TW2597,烟台织越超纤材料有限公司,zh,"YANTAI JOYE MICROFIBER MATERIAL CO.,LTD",CN-SD,CN,264000,CN-SD,CN,264000,RA000092,,91370602313056961M,CN,ACTIVE,ISSUED,2021-10-09T07:20:45+00:00,FULLY_CORROBORATED,RA000092,91370602313056961M
584,300300YFH5GM0TW5SL60,宜兴锦尚太阳能科技有限公司,zh,YIXING JS SOLAR CO LTD,CN-JS,CN,214200,CN-JS,CN,214200,RA000092,,91320282087833338D,CN,ACTIVE,ISSUED,2021-10-09T07:20:12+00:00,FULLY_CORROBORATED,RA000092,91320282087833338D
585,300300UTUK1ENJMMSF81,无锡市锡山换向器有限责任公司,zh,"Wuxi Xishan commutator Co.,LTD",CN-JS,CN,214187,CN-JS,CN,214187,RA000092,,9.13E+17,CN,ACTIVE,ISSUED,2021-10-09T07:19:40+00:00,FULLY_CORROBORATED,RA000092,9.13E+17
586,3003001SWZTOT5X6I535,威海中威橡胶有限公司,zh,WEI HAI ZHONG WEI RUBBER CO LTD,CN-SD,CN,264209,CN-SD,CN,264209,RA000092,,91371000166682101J,CN,ACTIVE,ISSUED,2021-10-09T07:19:08+00:00,FULLY_CORROBORATED,RA000092,91371000166682101J
587,5299004T0OAFT9L8XA26,CORNEXIM Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,,,HU-NY,HU,4400,HU-NY,HU,4400,RA000391,,15-09-082960,HU,ACTIVE,ISSUED,2021-10-09T07:18:44+00:00,FULLY_CORROBORATED,RA000391,15-09-082960
588,52990052GFICWORAOK44,MMBG Investment Advisors Co.,,,US-FL,US,33131,US-FL,US,33131,RA000603,,P16000071623,US-FL,ACTIVE,ISSUED,2021-10-09T07:16:47+00:00,FULLY_CORROBORATED,RA000603,P16000071623
589,699400NU26V2OD0D1E97,CHAREX,fr,,BE-BRU,BE,1050,BE-BRU,BE,1050,RA000025,,435439730,BE,ACTIVE,ISSUED,2021-10-09T07:12:36+00:00,FULLY_CORROBORATED,RA000025,435439730
590,984500570CA51F7A0D27,Matchplan Agency OÜ,,,,EE,10117,,EE,10117,RA000181,,16065958,EE,ACTIVE,ISSUED,2021-10-09T07:10:51+00:00,FULLY_CORROBORATED,RA000181,16065958
591,789000ZU63ZVORX3L788,Bros Film Yapım Medya Prodüksiyon Sanayi ve Ticaret Limited Şirketi,tr,Bros Film Yapim Medya Produksiyon Sanayi ve Ticaret Limited Sirketi,,TR,34349,,TR,34349,RA000561,,544398,TR,ACTIVE,ISSUED,2021-10-11T21:59:59+00:00,FULLY_CORROBORATED,RA000561,544398
592,9845009C6ES5EMCBD046,SEO Optimering ApS,,,,DK,9541,,DK,9541,RA000170,,41481633,DK,ACTIVE,ISSUED,2021-10-09T07:05:52+00:00,FULLY_CORROBORATED,RA000170,41481633
593,81560063B57C88B7EA55,"""GENERAL TRUCKS SERVICES SOCIETA' A RESPONSABILITA' LIMITATA""",,,IT-CZ,IT,88100,IT-CZ,IT,88100,RA000407,,2946030794,IT,ACTIVE,ISSUED,2021-10-09T07:01:52+00:00,FULLY_CORROBORATED,RA000407,2946030794
594,5299007GAZCLFOJCYT61,JYSK BW GmbH,,,DE-SH,DE,24976,DE-SH,DE,24976,RA000240,,HRB 8537 FL,DE,ACTIVE,ISSUED,2021-10-09T06:55:24+00:00,FULLY_CORROBORATED,RA000240,
595,2594002WR6667DP84P84,Bono Properties Sp. z o.o.,PL,,PL-32,PL,72-200,PL-30,PL,60-605,RA000484,,581257,PL,ACTIVE,ISSUED,2021-10-09T06:38:49+00:00,FULLY_CORROBORATED,RA000484,581257
596,3003009B2QTJGDS1WS95,明日控股（新加坡）有限公司,en,MINGRI HOLDINGS (SINGAPORE) PTE. LTD.,,SG,68811,CN-ZJ,CN,310000,RA000523,,201212000C,SG,ACTIVE,ISSUED,2021-10-09T06:19:54+00:00,PARTIALLY_CORROBORATED,RA000523,201212000C
597,984500L2C5C37A04C494,AFC NORTE SL,,,,ES,15706,,ES,15701,RA000533,,SC-48758-8,ES,ACTIVE,ISSUED,2021-10-09T06:03:18+00:00,FULLY_CORROBORATED,RA000533,SC-48758-8
598,9845006ECF6AFBB81F38,HAWK BUILDERS AND SHOPFITTERS LIMITED,,HAWK SHOPFITTERS LIMITED,GB-ESX,GB,BN26 6QH,GB-ESX,GB,BN26 6QH,RA000585,,5474809,GB,ACTIVE,ISSUED,2021-10-09T06:03:15+00:00,FULLY_CORROBORATED,RA000585,5474809
599,35380041EMNLSCW6NX24,日本マスタートラスト信託銀行株式会社/T400990396,ja,"The Master Trust Bank of Japan, Ltd./T400990396",,JP,105-8579,,JP,105-8579,RA888888,,T400990396,JP,ACTIVE,ISSUED,2021-10-09T06:00:11+00:00,FULLY_CORROBORATED,RA888888,T400990396
600,353800MSRCSWQZ51AH31,日本マスタートラスト信託銀行株式会社/T400990406,ja,"The Master Trust Bank of Japan, Ltd./T400990406",,JP,105-8579,,JP,105-8579,RA888888,,T400990406,JP,ACTIVE,ISSUED,2021-10-09T06:00:11+00:00,FULLY_CORROBORATED,RA888888,T400990406
601,3538000D6DPCTVGCBE71,アセット・スリー特定目的会社,ja,ASSET 3 TMK,,JP,103-0027,,JP,103-0027,RA000412,,0100-05-029358,JP,ACTIVE,ISSUED,2021-10-09T06:00:11+00:00,FULLY_CORROBORATED,RA000412,0100-05-029358
602,3538002D63LKEESGTN35,日本マスタートラスト信託銀行株式会社/T070002237,ja,"The Master Trust Bank of Japan, Ltd./T070002237",,JP,105-8579,,JP,105-8579,RA888888,,T070002237,JP,ACTIVE,ISSUED,2021-10-09T06:00:11+00:00,FULLY_CORROBORATED,RA888888,T070002237
603,353800V2FBYX9HQIQD67,LVC株式会社,ja,LVC Corporation,,JP,141-0033,,JP,141-0033,RA000412,,0111-01-083054,JP,ACTIVE,ISSUED,2021-10-09T06:00:11+00:00,FULLY_CORROBORATED,RA000412,0111-01-083054
604,353800FJJ0E0EZHUQY30,未来創電侍浜合同会社,ja,Mirai Power (Samuraihama) Limited Liability Company,,JP,100-0005,,JP,100-0005,RA000412,,0100-03-022934,JP,ACTIVE,ISSUED,2021-10-09T06:00:11+00:00,FULLY_CORROBORATED,RA000412,0100-03-022934
605,3538000YW87E14UMEJ89,日本マスタートラスト信託銀行株式会社/T070002236,ja,"The Master Trust Bank of Japan, Ltd./T070002236",,JP,105-8579,,JP,105-8579,RA888888,,T070002236,JP,ACTIVE,ISSUED,2021-10-09T06:00:11+00:00,FULLY_CORROBORATED,RA888888,T070002236
606,35380019SV8J26DYRO88,野村信託銀行株式会社/001300407,ja,"The Nomura Trust and Banking Co., Ltd. /001300407",,JP,100-0004,,JP,100-0004,RA888888,,1300407,JP,ACTIVE,ISSUED,2021-10-09T06:00:11+00:00,FULLY_CORROBORATED,RA888888,1300407
607,9845002BDCFCF96FA760,JACOB GARDER HOLDING ApS,,,,DK,1129,,DK,1129,RA000170,,36549823,DK,ACTIVE,ISSUED,2021-10-09T05:54:44+00:00,FULLY_CORROBORATED,RA000170,36549823
608,30030007W83G7KS3EE67,无锡杰夫电声股份有限公司,zh,"WUXI JIEFU ELECTROACOUSTIC.CO.,LTD",CN-JS,CN,214192,CN-JS,CN,214192,RA000092,,91320205628282015E,CN,ACTIVE,ISSUED,2021-10-09T05:41:32+00:00,FULLY_CORROBORATED,RA000092,91320205628282015E
609,335800AQMM6Y5EVE3Q12,TAKSHASHILA MANAGEMENT CONSULTING PRIVATE LIMITED,en,,IN-UP,IN,201301,IN-UP,IN,201301,RA000394,,U74999UP2016PTC085706,IN,ACTIVE,ISSUED,2021-10-09T05:40:58+00:00,FULLY_CORROBORATED,RA000394,U74999UP2016PTC085706
610,335800QOK6GY4PBR1G05,CONTAI CO OPERATIVE BANK EMPLOYEES PROVIDENT FUND,en,,IN-WB,IN,721401,IN-WB,IN,721401,RA999999,,,IN,ACTIVE,ISSUED,2021-10-09T05:38:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
611,335800WGB85EYQ7XR565,SYCOMP TECHNOLOGIES INDIA PRIVATE LIMITED,en,,IN-KA,IN,560066,IN-KA,IN,560066,RA000394,,U72200KA2010PTC053788,IN,ACTIVE,ISSUED,2021-10-09T05:36:40+00:00,FULLY_CORROBORATED,RA000394,U72200KA2010PTC053788
612,300300X61K9EUV3M4661,信誠發展有限公司,en,HONOR RELIANCE DEVELOPMENT LIMITED,,VG,VG1110,CN-SH,CN,201100,RA000063,,1973930,VG,ACTIVE,ISSUED,2021-10-09T05:36:04+00:00,PARTIALLY_CORROBORATED,RA000063,1973930
613,300300WG0I2BESF4N948,JD.COM INTERNATIONAL (SINGAPORE) PTE. LIMITED,en,,,SG,48616,CN-BJ,CN,100000,RA000523,,201434825N,SG,ACTIVE,ISSUED,2021-10-09T05:35:05+00:00,PARTIALLY_CORROBORATED,RA000523,201434825N
614,3003003F0FAAES9JRP19,中国铁物（BVI）有限公司,en,CRM International (BVI) Limited,,VG,VG1110,CN-BJ,CN,100036,RA000063,,2036988,VG,ACTIVE,ISSUED,2021-10-09T05:33:19+00:00,PARTIALLY_CORROBORATED,RA000063,2036988
615,30030076RN6CROI5P798,SWEETLEAF CAPITAL LIMITED,en,,,VG,VG1110,CN-JS,CN,214023,RA000063,,1952876,VG,ACTIVE,ISSUED,2021-10-09T05:32:26+00:00,PARTIALLY_CORROBORATED,RA000063,1952876
616,98450045F2A5E7B0DU42,The Trustee for MPDM Burke Superannuation Fund,,,AU-VIC,AU,3000,AU-VIC,AU,3000,RA888888,Australian Taxation Office - Super Fund,16 655 934 010,AU,ACTIVE,ISSUED,2021-10-09T05:31:14+00:00,FULLY_CORROBORATED,RA888888,16 655 934 010
617,25940089XPWDA2V4QZ26,DTS Transport sp. z o.o.,PL,,PL-14,PL,04-866,PL-14,PL,04-866,RA000484,,377857,PL,ACTIVE,ISSUED,2021-10-09T05:10:52+00:00,FULLY_CORROBORATED,RA000484,377857
618,259400KDON9UIVDDG246,"""ROZTOCZE"" ZAKŁAD USŁUGOWO PRODUKCYJNY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",PL,,PL-06,PL,22-600,PL-06,PL,22-600,RA000484,,827691,PL,ACTIVE,ISSUED,2021-10-09T05:10:44+00:00,FULLY_CORROBORATED,RA000484,827691
619,699400UJ47RLJ4TUOL93,PETITQUEUX - POLLET,nl,,BE-VWV,BE,8610,BE-VWV,BE,8610,RA000025,,448560365,BE,ACTIVE,ISSUED,2021-10-09T05:03:30+00:00,FULLY_CORROBORATED,RA000025,448560365
620,33580015YRNUFGXHQH46,RIYA CARS PRIVATE LIMITED,en,,IN-GJ,IN,384002,IN-GJ,IN,384002,RA000394,,U50300GJ2001PTC039177,IN,ACTIVE,ISSUED,2021-10-09T04:56:51+00:00,FULLY_CORROBORATED,RA000394,U50300GJ2001PTC039177
621,300300TX8PHYURLFKY56,烟台阿卡邦服饰有限公司,zh,"YAN TAI AGABANG GARMENT AND ACCESSORIES CO.,LTD",CN-SD,CN,265500,CN-SD,CN,265500,RA000092,,91370600613433837R,CN,ACTIVE,ISSUED,2021-10-09T02:12:03+00:00,FULLY_CORROBORATED,RA000092,91370600613433837R
622,300300RSRB5RZ3QNJP96,艾沛克斯工具（山东）有限公司,zh,APEX TOOLS (SHANDONG) LIMITED,CN-SD,CN,262300,CN-SD,CN,262300,RA000092,,91371100765796899N,CN,ACTIVE,ISSUED,2021-10-09T02:11:31+00:00,FULLY_CORROBORATED,RA000092,91371100765796899N
623,300300TPEAO2QB369C11,日照帆锦进出口有限公司,zh,"RIZHAO FORGING IMPORT &EXPORT CO., LTD.",CN-SD,CN,276800,CN-SD,CN,276800,RA000092,,91371100MA3DF0DL00,CN,ACTIVE,ISSUED,2021-10-09T02:10:59+00:00,FULLY_CORROBORATED,RA000092,91371100MA3DF0DL00
624,300300Z3JX3BYJDQYB77,莱州市外贸鹏翔贸易有限公司,zh,"LAIZHOU FOREIGN TRADE PENGXIANG TRADE CO.,LTD.",CN-SD,CN,261400,CN-SD,CN,261400,RA000092,,9.14E+17,CN,ACTIVE,ISSUED,2021-10-09T02:10:25+00:00,FULLY_CORROBORATED,RA000092,9.14E+17
625,300300317GDFH6L4RX60,新加坡赢星有限公司,en,SINGAPORE WINSTAR PTE.LTD.,,SG,999002,,SG,999002,RA000523,,201620943R,SG,ACTIVE,ISSUED,2021-10-09T02:09:29+00:00,PARTIALLY_CORROBORATED,RA000523,201620943R
626,3003004XRM62JBFXN148,无锡尚佰环球电子商务有限公司,zh,"Wuxi Shinebed Global E-commerce Co., Ltd.",CN-JS,CN,214000,CN-JS,CN,214000,RA000092,,91320206MA1MML5X8N,CN,ACTIVE,ISSUED,2021-10-09T02:08:53+00:00,FULLY_CORROBORATED,RA000092,91320206MA1MML5X8N
627,300300BLCPN90XU8S380,莱州三王粉末冶金有限公司,zh,Laizhou Sanwang Powder Metallurgy Co.Ltd.,CN-SD,CN,261411,CN-SD,CN,261411,RA000092,,91370600769743014B,CN,ACTIVE,ISSUED,2021-10-09T02:08:19+00:00,FULLY_CORROBORATED,RA000092,91370600769743014B
628,300300DOOBZRJSO4JN54,无锡骋业金属制品有限公司,zh,"WUXI CHENGYE METAL PRODUCTS Co.,Ltd.",CN-JS,CN,214000,CN-JS,CN,214000,RA000092,,91320200791086364F,CN,ACTIVE,ISSUED,2021-10-09T02:07:19+00:00,FULLY_CORROBORATED,RA000092,91320200791086364F
629,300300DNRK5MBJOXOX65,青岛云海湾国际贸易有限公司,zh,Qingdao Yunhaiwan International Trading Co.Ltd,CN-SD,CN,266555,CN-SD,CN,276800,RA000092,,9.14E+17,CN,ACTIVE,ISSUED,2021-10-09T02:06:40+00:00,FULLY_CORROBORATED,RA000092,9.14E+17
630,3003009STXDXNBNOXT89,扬州利晟电子商务有限公司,zh,"Fortune Link Co.,ltd",CN-JS,CN,225008,CN-JS,CN,225008,RA000092,,91321003MA1W3MQBXM,CN,ACTIVE,ISSUED,2021-10-09T02:06:00+00:00,FULLY_CORROBORATED,RA000092,91321003MA1W3MQBXM
631,3003003NMM9S58573Q59,无锡安欣达科技有限公司,zh,"WUXI ANSHIDA FASTECH CO.,LTD",CN-JS,CN,214199,CN-JS,CN,214199,RA000092,,9132020558842951XF,CN,ACTIVE,ISSUED,2021-10-09T02:05:30+00:00,FULLY_CORROBORATED,RA000092,9132020558842951XF
632,300300SWAA4F5IS14280,莱阳市六五六五电子科技有限公司,zh,"6565technology Co., Ltd.",CN-SD,CN,265200,CN-SD,CN,265200,RA000092,,91370682MA3D42HG02,CN,ACTIVE,ISSUED,2021-10-09T02:04:46+00:00,FULLY_CORROBORATED,RA000092,91370682MA3D42HG02
633,300300EZWRON15NZEQ12,深圳乐信控股有限公司,zh,"Shenzhen Lexin Holdings Co.,Ltd.",CN-GD,CN,518000,CN-GD,CN,518000,RA000092,,91440300MA5DJHAF4W,CN,ACTIVE,ISSUED,2021-10-09T02:04:15+00:00,FULLY_CORROBORATED,RA000092,91440300MA5DJHAF4W
634,3003002IW0VSRTZ03O36,江阴胜海实业有限公司,zh,"Jiangyin Shenghai Industrial Co.,Ltd",CN-JS,CN,214426,CN-JS,CN,214426,RA000092,,91320281743106279B,CN,ACTIVE,ISSUED,2021-10-09T01:38:36+00:00,FULLY_CORROBORATED,RA000092,91320281743106279B
635,300300MP06KE8Y1JE766,烟台三信电工有限公司,zh,"YANTAI SAMSHIN ELECTRONIC INDUSTRY CO.,LTD.",CN-SD,CN,264003,CN-SD,CN,264003,RA000092,,9.14E+17,CN,ACTIVE,ISSUED,2021-10-09T01:38:02+00:00,FULLY_CORROBORATED,RA000092,9.14E+17
636,300300T0I8ZJ3OOOIV82,江阴华昌食品添加剂有限公司,zh,"JIANGUIN HUACHANG FOOD DAAITIVE CO.,LTD",CN-JS,CN,214445,CN-JS,CN,214445,RA000092,,9.13E+17,CN,ACTIVE,ISSUED,2021-10-09T01:37:30+00:00,FULLY_CORROBORATED,RA000092,9.13E+17
637,3003001V6SYV0CK8FV71,日照德润包装有限公司,zh,"RIZHAO DERUN PACKING CO.,LTD",CN-SD,CN,276800,CN-SD,CN,276800,RA000092,,9.14E+17,CN,ACTIVE,ISSUED,2021-10-09T01:36:55+00:00,FULLY_CORROBORATED,RA000092,9.14E+17
638,300300R6C21P5JCPMB86,烟台博奥医疗器械有限公司,zh,BIO PROTECH YAN TAI INC.,CN-SD,CN,264000,CN-SD,CN,264000,RA000092,,91370600790375551C,CN,ACTIVE,ISSUED,2021-10-09T01:36:23+00:00,FULLY_CORROBORATED,RA000092,91370600790375551C
639,3003008GK59T7V0M4J66,龙口滨港液体化工码头有限公司,zh,"Longkou Bingang Chemical Quay of the Liqiud Co.,Ltd",CN-SD,CN,265700,CN-SD,CN,265700,RA000092,,91370681761872997B,CN,ACTIVE,ISSUED,2021-10-09T01:35:50+00:00,FULLY_CORROBORATED,RA000092,91370681761872997B
640,3003005D4CINZ8PP9P28,无锡市明通动力工业有限公司,zh,WUXI MINGTONG POWER INDUSTRY CO.LTD.,CN-JS,CN,214187,CN-JS,CN,214187,RA000092,,9.13E+17,CN,ACTIVE,ISSUED,2021-10-09T01:35:14+00:00,FULLY_CORROBORATED,RA000092,9.13E+17
641,300300XH1IX3HXLRJG07,烟台显华化工科技有限公司,zh,"YANTAI XIANHUA CHEM-TECH.CO.,LTD",CN-SD,CN,264000,CN-SD,CN,264000,RA000092,,9.14E+17,CN,ACTIVE,ISSUED,2021-10-09T01:34:41+00:00,FULLY_CORROBORATED,RA000092,9.14E+17
642,3003007DJV4FSSN8FX98,烟台乐金商事仓储有限公司,zh,"YANTAI LG INTERNATIONAL VMI CO,.LDT.",CN-SD,CN,264006,CN-SD,CN,264006,RA000092,,9.14E+17,CN,ACTIVE,ISSUED,2021-10-09T01:34:00+00:00,FULLY_CORROBORATED,RA000092,9.14E+17
643,300300ZDIWI62NP71C12,徐州农村商业银行股份有限公司,zh,"Xuzhou Rural Commercial Bank Co.,Ltd.",CN-JS,CN,221116,CN-JS,CN,221116,RA000092,,91320300MA22FQ7C8J,CN,ACTIVE,ISSUED,2021-10-09T01:29:43+00:00,FULLY_CORROBORATED,RA000092,91320300MA22FQ7C8J
644,300300ZX7P0CJS0V7278,无锡南方声学工程有限公司,zh,"WUXI NANFANG ACOUSTICS ENGINEERING CO.,LTD",CN-JS,CN,214101,CN-JS,CN,214101,RA000092,,91320205742467179T,CN,ACTIVE,ISSUED,2021-10-09T01:15:33+00:00,FULLY_CORROBORATED,RA000092,91320205742467179T
645,300300NYF1MBI117SF62,世亚伊萨焊接材料（烟台）有限公司,zh,"ESAB SeAH Welding Products（Yantai)Co.,Ltd",CN-SD,CN,264006,CN-SD,CN,264006,RA000092,,91370600796197143Q,CN,ACTIVE,ISSUED,2021-10-09T01:15:01+00:00,FULLY_CORROBORATED,RA000092,91370600796197143Q
646,3003000SMK7RZGC2IH88,山东泰尔纺织有限公司,zh,"SHANDONG TELLER TEXTILE CO.,LTD",CN-SD,CN,276800,CN-SD,CN,276800,RA000092,,9.14E+17,CN,ACTIVE,ISSUED,2021-10-09T01:14:29+00:00,FULLY_CORROBORATED,RA000092,9.14E+17
647,984500D57E8BD9098577,Azizi IT GmbH,,,,DE,53340,,DE,53340,RA000220,,HRB 25387,DE,ACTIVE,ISSUED,2021-10-09T04:33:32+00:00,FULLY_CORROBORATED,RA000220,HRB 25387
648,3003009226U140YD8Z92,莱州市中大化工有限公司,zh,"LAIZHOU ZHONGDA CHEMICAL CO.,LTD",CN-SD,CN,261000,CN-SD,CN,261000,RA000092,,91370683666702754A,CN,ACTIVE,ISSUED,2021-10-09T00:50:21+00:00,FULLY_CORROBORATED,RA000092,91370683666702754A
649,300300R4VVF4SYEG6233,烟台溧渡金属制品有限公司,zh,"YANTAI LIDU METAL PRODUCTS CO.,LTD",CN-SD,CN,265500,CN-SD,CN,265500,RA000092,,91370600079650654K,CN,ACTIVE,ISSUED,2021-10-09T00:42:37+00:00,FULLY_CORROBORATED,RA000092,91370600079650654K
650,300300DPM28OJPGD9I65,扬州谦升进出口贸易有限公司,zh,YANGZHOUQIANSHENGMAOYIYOUXIANGONGSI,CN-JS,CN,225600,CN-JS,CN,225600,RA000092,,91321084MA1MQ0W8XC,CN,ACTIVE,ISSUED,2021-10-09T00:41:52+00:00,FULLY_CORROBORATED,RA000092,91321084MA1MQ0W8XC
651,3003002EL96KVQBIWB69,扬州田治科技有限公司,zh,"Yangzhou Tenji Technology Co.,LTD",CN-JS,CN,225200,CN-JS,CN,225200,RA000092,,91321000796144906P,CN,ACTIVE,ISSUED,2021-10-09T00:41:07+00:00,FULLY_CORROBORATED,RA000092,91321000796144906P
652,3003004HTWZAX2PR0O02,宜兴峰华竹木有限公司,zh,"YIXING FENGHUA BAMBOO&WOOD PRODUCTS CO.,LTD",CN-JS,CN,214235,CN-JS,CN,214235,RA000092,,91320282323537961Y,CN,ACTIVE,ISSUED,2021-10-09T00:40:26+00:00,FULLY_CORROBORATED,RA000092,91320282323537961Y
653,300300VBSDZZ3KO9U191,烟台艾森信息技术股份有限公司,zh,RDC GROUP PLC,CN-SD,CN,264003,CN-SD,CN,264003,RA000092,,91370600676823250M,CN,ACTIVE,ISSUED,2021-10-09T00:37:46+00:00,FULLY_CORROBORATED,RA000092,91370600676823250M
654,98450016D88A604F9468,Jordan West Companies Ltd,,US Mortgages,US-CO,US,80112,US-CO,US,80112,RA000599,,20101606963,US-CO,ACTIVE,ISSUED,2021-10-09T00:01:44+00:00,FULLY_CORROBORATED,RA000599,20101606963
655,213800UCT1K2QFAY9O40,ENEVITA PTY LTD,,,AU-QLD,AU,4122,AU-QLD,AU,4122,RA000014,,128 973 464,AU,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000014,128 973 464
656,213800CHC5WNUWDAZ623,APARTHOTEL ZANZIBAR S.À R.L.,,,LU-LU,LU,L-2453,LU-LU,LU,L-2453,RA000432,,B221691,LU,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000432,B221691
657,213800EY4JS9FXD75W13,THE BOYNETT PENSION SCHEME,,,GB-BST,GB,BS20 0DD,GB-BST,GB,BS20 0DD,RA999999,,,GB,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
658,213800R59QHM5U1AMV80,ADVENTURE RIVER TRUST,,,,GG,GY9 3TQ,,GG,GY9 3TQ,RA999999,,,GG,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,ENTITY_SUPPLIED_ONLY,RA999999,
659,213800QRZR5RMFTVML88,ALVARIUM SECURITIES LIMITED,,,GB-LND,GB,W1S 3AG,GB-LND,GB,W1S 3AG,RA000585,,12332694,GB,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000585,12332694
660,213800VWX8FGDNXZFJ44,MARINE CONSTRUCTION & ENERGY SYSTEMS ΝΑΥΤΙΛΙΑΚΑ ΚΑΤΑΣΚΕΥΑΣΤΙΚΑ & ΕΝΕΡΓΕΙΑΚΑ ΣΥΣΤΗΜΑΤΑ ΕΤΕΡΟΡΡΥΘΜΗ ΕΤΑΙΡΕΙΑ,,MCES Ε.Ε.,GR-I,GR,10554,GR-I,GR,10554,RA000685,,6291101000,GR,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000685,6291101000
661,213800NHLSE7M9LE5Y77,2020 NEWCO3 LTD,,,GB-BOL,GB,BL6 4SG,GB-BOL,GB,BL6 4SG,RA000585,,12589708,GB,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000585,12589708
662,213800MKNES6T1R14I53,C STEWART & SONS LTD,,,GB-SRY,GB,GU21 6LQ,GB-SRY,GB,GU21 6LQ,RA000585,,9695871,GB,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000585,9695871
663,213800XHU4B1ZA1S2S38,PACKSERVE LIMITED,,,GB-LAN,GB,BB3 1HJ,GB-LAN,GB,BB3 1HJ,RA000585,,3970189,GB,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000585,3970189
664,2138009FYK1CG51P3706,SERAPHIM SOCIAL IMPACT INVESTMENT FUND SPC,,,,KY,KY1-1111,,KY,KY1-1111,RA000086,,CT-319362,KY,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,PARTIALLY_CORROBORATED,RA000086,CT-319362
665,213800HRN8CZC5455X06,KENMORE HOLDINGS LIMITED,,,,JE,JE4 9WG,,JE,JE4 9WG,RA000414,,132054,JE,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000414,132054
666,213800QNYW5DK72HBQ97,ROBECO CAPITAL GROWTH FUNDS - ROBECOSAM CLIMATE GLOBAL BONDS,,,LU-LU,LU,L-2633,LU-LU,LU,L-2633,RA000433,,O00002049_00000313,LU,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000433,O00002049_00000313
667,213800LB657HDJBI4637,ROBECO CAPITAL GROWTH FUNDS - ROBECOSAM CLIMATE GLOBAL CREDITS,,,LU-LU,LU,L-2633,LU-LU,LU,L-2633,RA000433,,O00002049_00000312,LU,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000433,O00002049_00000312
668,213800FCN4OI5NW2H259,VILLA BELLA VISTA LIMITED,,,BS-NP,BS,,BS-NP,BS,,RA000020,,113346 B,BS,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,PARTIALLY_CORROBORATED,RA000020,113346 B
669,213800ZI5SG2JHYC4M22,AGIA DYNAMI MARITIME LTD,,,LR-MO,LR,,LR-MO,LR,,RA000427,,C-119304,LR,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,FULLY_CORROBORATED,RA000427,C-119304
670,213800PRQA4MR711ZH34,MILBURN LIMITED,,,BS-NP,BS,,BS-NP,BS,,RA000020,,201345 B,BS,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,PARTIALLY_CORROBORATED,RA000020,201345 B
671,213800VPICNYC67F7U27,ROBOMARKETS GLOBAL LTD,,,,KY,KY1-9008,,KY,KY1-9008,RA000086,,366291,KY,ACTIVE,ISSUED,2021-10-09T00:00:00+00:00,PARTIALLY_CORROBORATED,RA000086,366291
